Name,Longitude,Main_Cuisine,Latitude,Address,District_Code,Cuisine,Type_Code,Info_Code,Exp_Date,Location_Tag,Sub_Cuisine,Price_Range,YYYYMM
Hui Lau Shan,114.14013,,22.49183,"SHOP NO 19, LEVEL 2, FANLING TOWN CENTRE, FANLING, NEW TERRITORIES",96,,RR,,2016-01-21,,,,201601
Hui Lau Shan,114.16699,,22.31564,"SHOP 2, G/F, 60-104 SOY STREET, MONG KOK, KOWLOON",62,,RR,,2017-01-25,,,,201601
Hui Lau Shan,114.17189,,22.31955,"G/F, 74 ARGYLE STREET, MONG KOK, KOWLOON",62,,RR,,2016-12-28,,,,201601
Hui Lau Shan,114.17849,,22.3004,"SHOP 20, G/F, NEW MANDARIN PLAZA, 14 SCIENCE MUSEUM ROAD, TSIM SHA TSUI, KOWLOON",61,,RR,,2016-10-03,,,,201601
Hui Lau Shan,114.2004,,22.29141,"SHOP 2, G/F, ON NING BUILDING, 425-431 KING'S ROAD, NORTH POINT, HONG KONG",11,,RR,,2016-11-21,,,,201601
Hui Lau Shan,114.21616,,22.28403,"SHOP NO. L008, G/F, AEON KORNHILL STORE, KORNHILL PLAZA (SOUTH), 2 KORNHILL ROAD, QUARRY BAY, EASTERN, HONG KONG",11,,RR,,2016-07-28,,,,201601
Hullett House,114.22206,Japanese,22.31468,"F&B 1, 3-9, FUNCTION ROOM A, KITCHEN 2, 5 & 7 ON G/F AND OUTSIDE SEATING ACCOMODATION 1, F&B 12-14 & KITCHEN 6 ON 1/F, THE MAIN BUILDING & G/F-1/F OF STABLE BLOCK, 2A CANTON  ROAD, TSIM SHA TSUI, KOWLOON",61,Japanese,RL,#A,2016-03-23,Hung Hom,Yoshoku,$51-100,201601
Hummingbird Coffee & food,114.15977,Hong Kong Style,22.33627,"SHOP 2, G/F, YEN SHUN MANSION, 63-67 SHUN NING ROAD, SHAM SHUI PO, KOWLOON",63,Western,RR,,2016-06-15,Central,Western,$201-400,201601
Hundred Percent Restaurant,114.09559,Taiwan,22.35662,"SHOP 9-11, 6/F, CHEUNG HANG SHOPPING CENTRE, CHEUNG HANG ESTATE, TSING YI, NEW TERRITORIES",91,Noodles/Rice Noodles,RL,,2016-08-23,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant,114.10476,Taiwan,22.35036,"SHOP NO.7, G/F, HONG TAI HOUSE, CHEUNG HONG ESTATE, TSING YI ISLAND, TSING YI, NEW TERRITORIES",91,Noodles/Rice Noodles,RL,,2016-06-30,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant,114.13339,Taiwan,22.50289,"SHOP NOS.124-126, G/F, TIN MING HOUSE, TIN PING ESTATE, SHEUNG SHUI, NEW TERRITORIES",96,Noodles/Rice Noodles,RL,,2016-12-19,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant,114.1369,Taiwan,22.35174,"SHOP 20, G/F, WONDERLAND VILLAS COMMERCIAL COMPLEX, 9 WAH KING HILL ROAD, KWAI CHUNG, NEW TERRITORIES",91,Noodles/Rice Noodles,RL,,2016-07-27,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant,114.14205,Taiwan,22.48664,"SHOP NOS. R101-R106 (MAJOR PORTION), 1/F, WAH SUM SHOPPING CENTRE, WAH SUM ESTATE, FANLING, NEW TERRITORIES",96,Noodles/Rice Noodles,RL,,2016-05-14,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant,114.1486,Taiwan,22.24499,"SHOP NOS. 1-3, G/F., AP LEI CHAU ESTATE MULTI-STOREY CARPARK BUILDING, AP LEI CHAU ESTATE, 322, 326, 328, 330 & 332 AP LEI CHAU BRIDGE ROAD, HONG KONG",15,Noodles/Rice Noodles,RL,,2016-12-08,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant,114.17135,Taiwan,22.45831,"SHOP NO. 27, G/F, FU HENG SHOPPING CENTRE, FU HENG ESTATE, TAI PO, NEW TERRITORIES",95,Noodles/Rice Noodles,RL,,2016-12-12,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant,114.17943,Taiwan,22.31206,"SHOP NOS. G37A & G37B, G/F, OI MAN SHOPPING CENTRE, OI MAN ESTATE, 60 CHUNG HAU STREET, KOWLOON",52,Noodles/Rice Noodles,RL,,2016-12-26,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant,114.22775,Taiwan,22.28078,"SHOP NO. 13, G/F., OI TUNG SHOPPING CENTRE, OI TUNG ESTATE, SHAUKEIWAN, HONG KONG",11,Noodles/Rice Noodles,RL,,2016-06-04,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant,114.23729,Taiwan,22.30587,"SHOP NOS. 203 & 205-208 (PORTION A), 2/F, PING TIN SHOPPING CENTRE, PING TIN ESTATE, LAM TIN, KOWLOON",51,Noodles/Rice Noodles,RL,,2016-03-05,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant,114.2508,Taiwan,22.26626,"SHOP NO. G16, G/F., ISLAND RESORT MALL, ISLAND RESORT, SIU SAI WAN, HONG KONG",11,Noodles/Rice Noodles,RL,,2016-07-03,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant,114.26128,Taiwan,22.32058,"SHOP 7, G/F, KING LAM SHOPPING CENTRE, KING LAM ESTATE, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,Noodles/Rice Noodles,RL,,2016-06-01,Sha Tin,Noodles/Rice Noodles,$51-100,201601
Hundred Percent Restaurant Limited,113.97484,South-east Asia,22.40217,"SHOP NOS. G9-10 & G12, GROUND FLOOR, CHELSEA HEIGHTS, 1 SHEK PAI TAU PATH, TUEN MUN, NEW TERRITORIES",93,,RL,,2016-12-11,Wan Chai,,$101-200,201601
Hung Fat,114.10177,Hong Kong Style,22.43268,"G/F, SHEUNG TSUEN, 13 MAIN ROAD, YUEN LONG, NEW TERRITORIES",94,Tea Restaurant,RR,,2016-06-30,Kwai Chung,Tea Restaurant,Below $50,201601
Hung Fook Tong,114.13695,Mainland China,22.25055,"SHOP 20, PODIUM FLOOR, SHOPPING CENTRE, WAH FU ESTATE (ONE), WAH FU, SOUTHERN, HONG KONG",15,Guangdong,RR,,2016-11-16,Tsuen Wan,Herbal Tea,Below $50,201601
Hung Fook Tong,114.13832,Mainland China,22.36493,"SHOP NO. 3, G/F, CHUNG FU SHOPPING CENTRE, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",94,Guangdong,RR,,2016-06-17,Tsuen Wan,Herbal Tea,Below $50,201601
Hung Fook Tong,114.22777,Mainland China,22.41686,"SHOP NO 218A, 2/F, HENG ON ESTATE COMMERCIAL CENTRE, HENG ON ESTATE, MA ON SHAN, SHA TIN, NEW TERRITORIES",97,Guangdong,RR,,2016-05-09,Tsuen Wan,Herbal Tea,Below $50,201601
Hung Fook Tong,114.25237,Mainland China,22.30685,"SHOP NO. 225, 2/F., CHOI MING SHOPPING CENTRE, CHOI MING COURT, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,Guangdong,RR,,2016-06-02,Tsuen Wan,Herbal Tea,Below $50,201601
Hung Kee Roasted Meat Restaurant,114.18808,Western,22.31606,"G/F, 16 TING YIP ST, NGAU TAU KOK, KOWLOON",51,Western,RL,,2016-06-30,Kwun Tong,Coffee Shop,$101-200,201601
Hung Kee Seafood Restaurant,114.25195,Mainland China,22.35639,"SHOP NO. 6, G/F & 1/F, AND THE OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT, SIU YAT BUILDING, DD 215, LOT 941, SAI KUNG, NEW TERRITORIES",98,"Guangdong, Seafood",RL,#A,2016-06-30,Sai Kung,Seafood,$201-400,201601
Hung Kee Seafood Restaurant,114.27346,Mainland China,22.38106,"SHOP 7-8, G/F, SIU YAT BUILDING, DD 215, LOT 941, SAI KUNG, NEW TERRITORIES",98,"Guangdong, Seafood",RL,,2016-06-30,Sai Kung,Seafood,$201-400,201601
Hung To Restaurant,114.25195,Hong Kong Style,22.35639,"G/F TO 5/F, 30 HUNG TO ROAD, KWUN TONG, KOWLOON",51,,RL,#F#G#H,2016-06-30,Kwun Tong,Sichuan,$51-100,201601
Hungry Bird,114.17068,South-east Asia,22.29714,"6/F, 17-19 ASHLEY ROAD, TSIM SHA TSUI, KOWLOON",61,Thai,RL,,2016-05-06,Tuen Mun,Fast Food,$51-100,201601
Hungry Eye Restaurant & Bar,114.1707,Other,22.30696,"FLOOR 3, GOFUKU TOWER, 62-64 WOOSUNG STREET, YAU MA TEI, KOWLOON",61,,RL,,2016-01-13,Jordan,Nepalese,$101-200,201601
Hungry Korean,114.25781,Korean,22.32323,"SHOP UG005, UG/F, METRO CITY PHASE II, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,,RL,,2016-05-11,Causeway Bay,Ramen,$51-100,201601
Hyatt Regency Hong Kong Tsim Sha Tsui,114.17363,Western,22.2976,"4/F(EASTERN PORTION), HYATT REGENCY HONG KONG, TSIM SHA TSUI, 18 HANOI ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,#E#F,2016-03-16,Tsim Sha Tsui,Brunch,Above $801,201601
Hyde Park Garden Restaurant,114.23874,Mainland China,22.2911,"44 PRAYA ROAD CENTRAL, LEI YUE MUN, KOWLOON",51,"Guangdong, Seafood",RL,,2016-06-30,Lei Yue Mun,Seafood,$201-400,201601
Hyundai Pocha,114.18714,Western,22.31988,"SHOP E, G/F, JOY TAKE COURT, NO. 46-48 TIN KWONG ROAD, KOWLOON",52,Western,RR,,2016-09-10,Fo Tan,Club House,$201-400,201601
I Cafe,114.17729,Western,22.29906,"SHOP 115, 1/F, PENINSULA CENTRE, 67 MODY ROAD, TSIM SHA TSUI EAST, KOWLOON",61,Western,RR,,2016-07-27,Tsim Sha Tsui,Sandwich,Below $50,201601
I DARTS ST,114.19747,,22.37924,"SHOP 4A, 4B, 4C & 4D, LEVEL 1, SHATIN PARK STAGE I, 8-12 SHA KOK STREET, SHA TIN, NEW TERRITORIES",97,,RR,,2016-03-13,,,,201601
I Delicious Restaurant,114.18888,,22.315,"GROUND FLOOR, WANG FUNG BUILDING,  NO. 31A - NO. 31B CHI KIANG STREET, KOWLOON",52,,RL,,2016-04-24,,,,201601
I M Teppanyaki & Wine,114.19226,Japanese,22.28076,"G/F., 134 TUNG LO WAN ROAD, HONG KONG",11,"Japanese, Teppanyaki",RL,#E,2016-02-16,Tin Hau,Teppanyaki,$401-800,201601
I See i See,114.18677,Western,22.27805,"SHOP NO. 1, G/F., HAVEN COURT, 128-138 LEIGHTON ROAD, CAUSEWAY BAY, HONG KONG",12,Western,RR,,2016-01-30,The Peak,Ice Cream/yogurt,$51-100,201601
I-COSMO,114.1822,Western,22.2777,"22/F., BARTLOCK CENTRE, 3 YIU WA STREET, CAUSEWAY BAY, HONG KONG",12,Western,RR,,2016-08-04,Western District,,$101-200,201601
I-Mode,114.18202,Western,22.27928,"20/F, CIRCLE TOWER, 28 TANG LUNG STREET, CAUSEWAY BAY, WAN CHAI, HONG KONG",12,,RR,,2016-02-22,Kowloon Bay,Steak House,$201-400,201601
I. Deli Restaurant,114.11791,,22.36857,"SHOP 21, G/F, BO SHEK MANSION, 328 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",92,,RL,,2016-07-10,,,,201601
I.T. Mondena,114.18022,Japanese,22.37166,"G/F(SHOP A) & 1/F, 3 PEACE AVENUE, HOMANTIN, KOWLOON CITY, KOWLOON",52,"Japanese, Western",RR,,2016-02-25,Lai Chi Kok,Western,$51-100,201601
IBERICO & CO.,114.0369,Western,22.44347,"SHOP G002, GROUND FLOOR, YOHO MALL, 9 YUEN LUNG STREET, YUEN LONG, NEW TERRITORIES",94,International,RL,,2016-02-25,Central,,$201-400,201601
IBIS Royal Turkish Restaurant,114.16695,Other,22.3069,"SHOP 1B, G/F, 1 MAN YING STREET, MAN WAH BUILDING, YAU MA TEI, KOWLOON",61,,RL,,2016-05-06,Central,,$201-400,201601
ICE MANGO CAFE,114.27226,Japanese,22.37964,"G/F, 47 SAI KUNG HOI PONG STREET, SAI KUNG, NEW TERRITORIES",98,Japanese,RR,,2016-02-29,Kwun Tong,,$51-100,201601
ICE POP,114.1859,Taiwan,22.27886,"SHOP B, G/F., DRAGON RISE, 9-11 PENNINGTON STREET, CAUSEWAY BAY, HONG KONG",12,,RR,,2016-04-28,Tseung Kwan O,Taiwanese Drink,Below $50,201601
ICHI GRILL SHABU SHABU,114.03469,,22.44198,"SHOP 57, 65, 66 & 68A, G/F, HO SHUN LEE BUILDING, 9 FUNG YAU STREET SOUTH, YUEN LONG, NEW TERRITORIES",94,,RL,#F#G#H,2016-03-09,,,,201601
ICHIMURA JAPANESE RESTAURANT,114.22676,South-east Asia,22.27733,"SHOP 14A, 15A & 16A, LG/F., HUNG LEE BUILDING, 30-50 NGOI MAN STREET, SHAU KEI WAN, HONG KONG",11,Noodles/Rice Noodles,RL,#G#H,2016-04-15,Jordan,Noodles/Rice Noodles,$51-100,201601
ICHIRAN HONG KONG CAUSEWAY BAY,114.18156,Japanese,22.28049,"SHOP H AND SHOP I, GROUND FLOOR, BLOCK A, LOCKHART HOUSE, 441 LOCKHART ROAD AND 440 JAFFE ROAD, CAUSEWAY BAY, HONG KONG",12,Japanese,RL,,2016-12-16,Causeway Bay,Ramen,$51-100,201601
ICHIRAN HONG KONG CAUSEWAY BAY II,114.18156,Japanese,22.28049,"SHOP F & SHOP G ON G/F. OF BLOCK A, LOCKHART HOUSE, 441 LOCKHART ROAD & 440 JAFFE ROAD, CAUSEWAY BAY, HONG KONG",12,Japanese,RL,,2016-12-09,Causeway Bay,Ramen,$51-100,201601
ICHIRAN HONG KONG TSIM SHA TSUI,114.17399,Japanese,22.29692,"ENTRANCE HALL ON G/F & SHOP B, BASEMENT FLOOR, 8 MINDEN AVENUE, TSIM SHA TSUI, KOWLOON",61,Japanese,RL,,2016-12-03,Tsim Sha Tsui,Ramen,$51-100,201601
ICON,114.15495,Western,22.28139,"GROUND FLOOR (MAJOR PORTION), PAREKH HOUSE, NO. 63 WYNDHAM STREET, CENTRAL, HONG KONG",18,"International, Seafood",RR,,2016-12-04,Tsim Sha Tsui,Seafood,$401-800,201601
ICON,114.16623,Western,22.44856,"SHOP 3, G/F, TAI WO BUILDING, 45 WAI YAN STREET, TAI PO, NEW TERRITORIES",95,"International, Seafood",RR,,2016-02-02,Tsim Sha Tsui,Seafood,$401-800,201601
ICON THAI,114.17021,South-east Asia,22.32468,"SHOP B, G/F, NO. 224 FA YUEN STREET, MONG KOK, KOWLOON",62,"Thai, Seafood",RL,#G,2016-01-14,Mong Kok,Seafood,$101-200,201601
ICON THAI,114.17311,South-east Asia,22.31606,"SHOP NO. 6, G/F, TSUI YUEN MANSION PHASE II, NO. 2-20 KWONG WA STREET, KOWLOON",62,"Thai, Seafood",RL,,2016-08-18,Mong Kok,Seafood,$101-200,201601
ICONIC H,114.18653,Hong Kong Style,22.27758,"SHOP 3 & SHOP 16, G/F., LEI-SHUN COURT, NOS. 106-126 LEIGHTON ROAD, NOS. 1-5 HAVEN STREET AND NO. 1 CAROLINE HILL ROAD, HONG KONG",12,Thai,RL,,2016-05-09,Hung Hom,Thai,$51-100,201601
IDOL-ONE,114.16612,Western,22.44882,"SHOP B, G/F, FUK WING BUILDING, 52 KWONG FUK ROAD, TAI PO, NEW TERRITORIES",95,International,RR,,2016-10-20,Tsim Sha Tsui,Wine,$201-400,201601
IGARASHI JAPANESE RESTAURANT,114.13667,Japanese,22.378,"SHOP 129, LEI MUK SHUE SHOPPING CENTRE, TSUEN WAN, NEW TERRITORIES",92,Japanese,RL,#G#H,2016-11-19,North Point,Ramen,$51-100,201601
IGARASHI JAPANESE RESTAURANT,114.16741,Japanese,22.33185,"SHOP 6, G/F, MEI WUI HOUSE, SHEK KIP MEI ESTATE, PHASE 2, KOWLOON",63,Japanese,RL,#G#H,2016-02-24,North Point,Ramen,$51-100,201601
IGARASHI JAPANESE RESTAURANT,114.19319,Japanese,22.37541,"SHOP 201, POK HONG COMMERCIAL CENTRE, POK HONG ESTATE, SHA KOK STREET, SHA TIN, NEW TERRITORIES",97,Japanese,RL,#G#H,2016-05-22,North Point,Ramen,$51-100,201601
IGARASHI JAPANESE RESTAURANT,114.19947,Japanese,22.2906,"SHOP NO. 5, G/F., METROPOLE BUILDING, 416-438 KING'S ROAD, NORTH POINT, HONG KONG",11,Japanese,RR,,2017-01-20,North Point,Ramen,$51-100,201601
IHASHI JAPANESE RESTAURANT,114.17316,Japanese,22.30289,"G/F, 21 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",61,Japanese,RL,#G#H,2016-07-04,Central,Sushi/Sashimi,$101-200,201601
IKEA,114.18755,Western,22.38533,"5/F (PORTION B), GRAND CENTRAL PLAZA, 138 SHA TIN RURAL COMMITTEE ROAD, SHA TIN, NEW TERRITORIES",97,Western,RL,,2016-06-10,Sha Tin,Fast Food,$51-100,201601
IKEA,114.2085,Western,22.31959,"UNIT 1 (PORTION A), L4, MEGABOX, ENTERPRISE SQUARE FIVE, 38 WANG CHIU ROAD, KOWLOON BAY, KOWLOON",51,Western,RL,,2016-10-12,Sha Tin,Fast Food,$51-100,201601
IKI TEPPANYAKI BENTO,114.11129,Japanese,22.37084,"SHOP 410, LEVEL 4, TSUEN WAN PLAZA, 4-30 TAI PA STREET, TSUEN WAN, NEW TERRITORIES",92,"Japanese, Teppanyaki",RL,#G#H,2016-03-12,Kowloon City,Teppanyaki,$401-800,201601
IKI TEPPANYAKI BENTO,114.1879,Japanese,22.37925,"SHOP 105, LEVEL 1, PHASE 1, NEW TOWN PLAZA, SHA TIN, NEW TERRITORIES",97,"Japanese, Teppanyaki",RL,#G#H,2016-06-09,Kowloon City,Teppanyaki,$401-800,201601
IKI teppanyaki bento,114.0369,Japanese,22.44347,"SHOP NO. G001, GROUND FLOOR, YOHO MALL, 9 YUEN LUNG STREET, YUEN LONG, NEW TERRITORIES",94,"Japanese, Teppanyaki",RL,#A#G#H,2016-03-01,Kowloon City,Teppanyaki,$401-800,201601
IKKI JAPANESE RESTAURANT,114.19247,Japanese,22.27855,"G/F., NO. 3, SHEPHERD STREET, TAI HANG, HONG KONG",12,Japanese,RL,,2016-03-25,Tsim Sha Tsui,Sushi/Sashimi,$201-400,201601
IKKI JAPANESE RESTAURANT,114.27053,Japanese,22.38167,"G/F, DD 221, LOT 1773, 9A PO TUNG ROAD, SAI KUNG, NEW TERRITORIES",98,Japanese,RL,#G#H,2016-02-26,Tsim Sha Tsui,Sushi/Sashimi,$201-400,201601
IKKOSHA,114.18239,Japanese,22.27916,"GROUND FLOOR, NO. 39 TANG LUNG STREET, CAUSEWAY BAY, HONG KONG",12,Japanese,RL,,2016-02-09,Tsim Sha Tsui,Sushi/Sashimi,$401-800,201601
IKKYU JAPANESE CASUAL RESTAURANT,114.17054,Japanese,22.32131,"1/F, 38 PLAZA, 38 SHAN TUNG STREET, MONG KOK, KOWLOON",62,Japanese,RL,#G#H,2016-03-06,Mong Kok,Izakaya,$101-200,201601
IKKYU Japanese Casual Restaurant,114.17085,Japanese,22.31706,"G/F & COCKLOFT, 17 TUNG CHOI STREET, KOWLOON",62,Japanese,RL,#G#H,2016-05-02,Mong Kok,Izakaya,$101-200,201601
IL BEL PAESE,114.01691,Western,22.29652,"SHOP NOS. G31 & G32A, G/F., BLOCK C, DB PLAZA, DISCOVERY BAY, HONG KONG",17,,RR,,2016-03-07,Tsim Sha Tsui,Dessert,$51-100,201601
IL Bel Paese,114.15166,Western,22.28182,"G/F., NO. 85 CAINE ROAD, HONG KONG",18,,RR,,2016-02-25,Tsim Sha Tsui,Dessert,$51-100,201601
IL MEGLIO RISTORANTE DI VENEZIA,114.17371,Japanese,22.30129,"SHOP B, G/F,  AND OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT, LOK FUN MANSION, 7-8 KNUTSFORD TERRACE, TSIM SHA TSUI, KOWLOON",61,Japanese,RL,#A,2016-02-13,Lai Chi Kok,Wine,$101-200,201601
IL Ritrovo,114.15517,Western,22.28102,"SHOP A, G/F. & C/L., BLOCK A, WINNER BUILDING, 27-37 D'AGUILAR STREET, CENTRAL, HONG KONG",18,,RL,,2016-10-31,Jordan,,$201-400,201601
ILAN,114.15521,Mainland China,22.28162,"SHOP A, G/F, 8, 9, 11 & 12 WO ON LANE, WO ON BUILDING, CENTRAL, HONG KONG",18,"Guangdong, Seafood",RR,,2016-07-15,Jordan,Seafood,$201-400,201601
ILLUSION,114.15561,Japanese,22.28063,"2/F., COSMOS BUILDING, 8-11 LAN KWAI FONG, CENTRAL, HONG KONG",18,Japanese,RR,,2016-10-11,Sheung Wan,,$401-800,201601
ILis,114.17282,Other,22.30286,"SHOP A1-A2, G/F, 13 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",61,Curry,RL,,2016-03-06,Tsim Sha Tsui,Curry,$101-200,201601
IMAGINE PUB & CAFE,114.17139,South-east Asia,22.29785,"1/F, LOKVILLE COMM. BLDG., 27 LOCK ROAD, TSIM SHA TSUI, KOWLOON",61,"Thai, Western",RL,,2016-03-05,Tsim Sha Tsui,Western,$51-100,201601
IMPERIAL RESTAURANT,114.10256,Mainland China,22.35681,"2/F, COMMERCIAL COMPLEX TSING YI ESTATE, 10 FUNG SHUE WO ROAD, TSING YI, NEW TERRITORIES",91,"Guangdong, Dim Sum",RL,,2016-10-12,Sha Tin,Dim Sum,$101-200,201601
IN CLUB,114.17235,Western,22.30252,"BASEMENT, HERMES COMMERCIAL CENTRE, 4-4A HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",61,International,RR,,2016-12-12,Tai Po,Wine,$201-400,201601
IN COOK,114.12758,Mainland China,22.28294,"SHOP 1-2, G/F., NO. 19 HAU WO STREET, SAI WAN, HONG KONG",18,Guangdong,RL,,2016-08-18,Western District,Hot Pot,$101-200,201601
IN'S CLUB,114.17039,Hong Kong Style,22.31586,"15/F, NATHAN CENTRE, 580G-K NATHAN ROAD, MONG KOK, KOWLOON",62,,RR,,2016-02-16,Tsuen Wan,Wine,$201-400,201601
INA,114.17142,Hong Kong Style,22.29746,"1/F, LONG WAH BUILDING, 21 LOCK ROAD, TSIM SHA TSUI, KOWLOON",61,Western,RL,,2016-08-15,Tsim Sha Tsui,Western,$101-200,201601
INA HOT POT,114.1467,Hong Kong Style,22.28812,"SHOP A, G/F., GOLD UNION COMMERCIAL BUILDING, 70-72 CONNAUGHT ROAD WEST, SHEUNG WAN, HONG KONG",18,,RL,#G#H,2016-06-02,Tin Hau,Hot Pot,$201-400,201601
INA RAMEN,114.22496,Japanese,22.30823,"SHOP 2, G/F, EGL TOWER, 83 HUNG TO ROAD, KWUN TONG, KOWLOON",51,Japanese,RL,#G#H,2016-03-11,Kwun Tong,Ramen,$101-200,201601
INAGIKU,114.17761,Western,22.29849,"1/F(PORTION A), THE ROYAL GARDEN, 69 MODY ROAD, TSIMSHATSUI EAST, KOWLOON",61,,RL,#E#F#G#H,2016-11-18,Central,French,$401-800,201601
INAKAYA,114.16022,Japanese,22.30337,"SHOP A, 101/F, INTERNATIONAL COMMERCE CENTRE (ICC), 1 AUSTIN ROAD WEST, KOWLOON",61,Japanese,RL,#F#G#H,2016-11-24,Tsim Sha Tsui,Robatayaki,Above $801,201601
INANIWA SUSHI TEI,114.17793,Japanese,22.29903,"SHOP NOS 106, 107, 108, 109, 113, 114 AND 115, 1/F, THE ARCADE, REGAL KOWLOON HOTEL, 71 MODY ROAD, TSIM SHA TSUI EAST, KOWLOON",61,"Japanese, Teppanyaki",RL,#F#G#H,2016-06-09,Tsim Sha Tsui,Teppanyaki,Above $801,201601
INDAIN KITCHEN,114.16669,Mainland China,22.30696,"SHOP A & W, G/F, MAN WAI BUILDING, 12 MAN WAI STREET, YAU MA TEI, KOWLOON",61,"Guangdong, Chinese BBQ",RL,,2016-06-23,Sham Shui Po,Chinese BBQ,$101-200,201601
INDIA RESTAURANT AND BAR,114.17444,Other,22.29869,"6/F, 10 PRAT, NO. 10 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",61,,RL,,2016-09-24,Tsim Sha Tsui,Certified Halal Food,$101-200,201601
INDIAN CURRY KING,114.18819,Other,22.31627,"SHOP C, G/F, 24-28 SOUTH WALL ROAD, KOWLOON CITY, KOWLOON",52,,RL,,2016-12-08,Kowloon City,,$51-100,201601
INDIAN SPICES,114.14149,Other,22.28504,"SHOP NO. 10, G/F. , HANG SING MANSION, 48-78 HIGH STREET, HONG KONG",18,,RL,,2017-01-12,Western District,Pizza,$101-200,201601
INDIAN VILLAGE,114.15313,Other,22.28327,"G/F, 33 PEEL STREET, CENTRAL, HONG KONG",18,Curry,RL,,2016-09-22,Sai Kung,Curry,$101-200,201601
INDONESIAN RESTAURANT,114.25195,South-east Asia,22.35639,"SHOP A, G/F & 1/F, WAI WAH BLDG, 66-68 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON",61,Curry,RL,,2016-06-30,Causeway Bay,Curry,$51-100,201601
INSEN,114.19201,Western,22.28567,"G/F., NO. 23 MERCURY STREET, TIN HAU, HONG KONG",11,International,RL,,2016-07-03,Tsim Sha Tsui,Coffee Shop,$201-400,201601
INSOMNIA,114.15533,,22.28073,"SHOP A, LG/F., HO LEE COMMERCIAL BUILDING, 38-44 D'AGUILAR STREET, CENTRAL, HONG KONG",18,,RR,,2016-04-04,,,,201601
INTERCONTINENTAL  HONG KONG,114.17406,Western,22.29343,"LEVEL 0(PORTION) LEVEL 1-2, INTERCONTINENTAL HONG KONG, NEW WORLD CENTRE, 18 SALISBURY ROAD, KOWLOON",61,International,RL,#F#G#H,2016-06-30,Tsim Sha Tsui,Buffet,$401-800,201601
INTERCONTINENTAL GRAND STANFORD HONG KONG,114.17785,Western,22.29772,"4TH B/M(PTN.), G/F(PTN.) AND OUTSIDE SEATING ACCOMMODATION, 70 MODY ROAD, TSIM SHA TSUI EAST, KOWLOON",61,International,RL,#A#E#F#G#H,2016-06-30,Tsim Sha Tsui,Buffet,$401-800,201601
INTERCONTINENTAL HONG KONG,114.16906,Western,22.29351,"PORTION OF ROOF GARDEN AT L3 & L2 (TOILETS), INTERCONTINENTAL HONG KONG, SALISBURY ROAD, TSIM SHA TSUI, KOWLOON",61,International,RR,,2016-06-30,Tsim Sha Tsui,Buffet,$401-800,201601
INTERCONTINENTAL HONG KONG YAN TOH HEEN,114.16906,,22.29351,"G/F(PORTION), KIL 9844, INTERCONTINENTAL HONG KONG, SALISBURY ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,#F#G#H,2016-06-30,,,,201601
INTIME,114.17029,Western,22.29757,"G/F, 21A ASHLEY ROAD, TSIM SHA TSUI, KOWLOON",61,International,RL,,2016-06-30,Mong Kok,Wine,$101-200,201601
IPPEI-AN,114.17668,Japanese,22.29996,"UNIT 1, 1 ST BASEMENT, ENERGY PLAZA, 92 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON",61,Japanese,RL,,2016-06-30,Tsim Sha Tsui,Robatayaki,$201-400,201601
IPPIN MACHI,114.16142,Western,22.32303,"SHOP D, G/F, CHUNG YING BUILDING, 2 LOK KWAN STREET, TAI KOK TSUI, KOWLOON",62,Western,RR,,2016-01-28,Wan Chai,,$401-800,201601
IPPOH HK,114.15163,Japanese,22.2828,"G/F., 39 ABERDEEN STREET, CENTRAL, HONG KONG",18,Japanese,RL,#G#H,2017-01-08,Central,Omakase,Above $801,201601
