Name,Longitude,Main_Cuisine,Latitude,Address,District_Code,Cuisine,Type_Code,Info_Code,Exp_Date,Location_Tag,Sub_Cuisine,Price_Range,YYYYMM
CHUNG SO ELEMENT,114.19893,South-east Asia,22.29051,"SHOP NO. 3, G/F, EVERWIN BUILDING, 406-408 KING'S ROAD, HONG KONG",11,Thai,RL,#F,2020-01-09,Tsim Sha Tsui,Dai Pai Dong,$101-200,201901
CHUNG SO STAR DESSERT,114.18608,Hong Kong Style,22.27989,"G/F., NO. 11 YIU WA STREET, CAUSEWAY BAY, HONG KONG",12,,RR,,2019-02-07,Mong Kok,Dessert,Below $50,201901
CHUNG'S CUISINE,114.20943,Mainland China,22.21988,"SHOP NO. 308, 3/F, STANLEY PLAZA, 23 CARMEL ROAD, STANLEY, HONG KONG",15,"Guangdong, Stir-Fry",RL,,2019-05-28,Causeway Bay,Stir-Fry,$101-200,201901
CHUNG'S KITCHEN,114.18247,Mainland China,22.27828,"SHOP 1201, 12/F., TIMES SQUARE, 1 MATHESON STREET, CAUSEWAY BAY, HONG KONG",12,"Guangdong, Dim Sum",RL,#G#H,2019-11-24,Tsim Sha Tsui,Dim Sum,$101-200,201901
CHURCHILLS,114.17223,South-east Asia,22.27791,"SHOP C, G/F., LILY MANSION, 104 LOCKHART ROAD, WAN CHAI, HONG KONG",12,Thai,RR,,2019-07-06,Central,Wine,$101-200,201901
CIAK,114.1579,Western,22.28057,"SHOPS 327-333, 3/F., LANDMARK ATRIUM, 15 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",18,Western,RL,,2019-05-26,Causeway Bay,Coffee Shop,$101-200,201901
CIAK - ALL DAY ITALIAN,114.21734,Japanese,22.28676,"SHOP NO. 265, LEVEL 2, CITYPLAZA PH II, TAIKOO SHING, HONG KONG",11,"Japanese, Western",RL,,2019-11-22,Causeway Bay,Western,$201-400,201901
CIAO CHOW,114.15547,Western,22.28084,"LG/F., CALIFORNIA TOWER, 32 D'AGUILAR STREET, CENTRAL, HONG KONG",18,,RL,,2019-07-04,Western District,,$101-200,201901
CIAO CHOW,114.17457,Western,22.3373,"UNIT UG-19, UG/F, FESTIVAL WALK, 80 TAT CHEE AVENUE, KOWLOON TONG, KOWLOON",63,,RL,,2019-07-11,Western District,,$101-200,201901
CICADA,114.15245,Western,22.28146,"G/F. & MEZZANINE, 47A ELGIN STREET, CENTRAL, HONG KONG",18,,RR,,2019-05-16,Central,Argentinian,$101-200,201901
CITY NICE KITCHEN,114.18872,Mainland China,22.31834,"G/F, NO. 33-35 FUK LO TSUN ROAD, KOWLOON CITY, KOWLOON",52,"Guangdong, Noodles/Rice Noodles",RL,,2019-10-09,Kowloon City,Noodles/Rice Noodles,$51-100,201901
CITYBAR,114.18632,Western,22.31186,"SHOP NO. 3, G/F, FULL WING BUILDING, NOS. 436-450 CHATHAM ROAD NORTH, TO KWA WAN, KOWLOON",52,Western,RR,,2019-11-29,Hung Hom,,$51-100,201901
CJ Kitchen,114.15529,Japanese,22.28249,"5/F., CONWELL HOUSE, NO. 34-38 STANLEY STREET, CENTRAL, HONG KONG",18,Japanese,RL,,2019-04-19,Jordan,Yoshoku,$401-800,201901
CLASSIC IN SHUN TAK,114.19514,Mainland China,22.3882,"SHOP NOS. 251-252, 254-255, 2/F, WO CHE PLAZA, SHA TIN, NEW TERRITORIES",97,Guangdong,RL,,2019-06-14,Lantau Island,Chinese Buns,$201-400,201901
CLASSIFIED,114.13714,Western,22.28748,"SHOP 1B ON GROUND FLOOR, UPTON, 180 CONNAUGHT ROAD WEST, WESTERN, HONG KONG",18,Western,RL,,2019-06-08,Tai Hang,Meatless Menu,$201-400,201901
CLASSIFIED,114.15104,Western,22.28372,"SHOP 1, G/F., 108 HOLLYWOOD ROAD, HONG KONG",18,Western,RR,,2019-04-19,Tai Hang,Meatless Menu,$201-400,201901
CLASSIFIED,114.15837,Western,22.28343,"SHOP 313, 3/F., EXCHANGE SQUARE PODIUM, 8 CONNAUGHT PLACE, CENTRAL, HONG KONG",18,Western,RR,,2019-06-01,Tai Hang,Meatless Menu,$201-400,201901
CLASSIFIED,114.18564,Western,22.2685,"SHOP B, G/F., KAM YUK MANSION, 13 YUK SAU STREET, HAPPY VALLEY, HONG KONG",12,Western,RR,,2019-07-20,Tai Hang,Meatless Menu,$201-400,201901
CLASSIFIED,114.19682,Western,22.3445,"G/F., 31 WING FUNG STREET, HONG KONG",12,Western,RR,,2019-01-22,Tai Hang,Meatless Menu,$201-400,201901
CLASSIFIED,114.19799,Western,22.23585,"SHOP 107 ON LEVEL 1, THE PULSE, NO. 28 BEACH ROAD, REPULSE BAY, HONG KONG",15,Western,RL,,2019-08-11,Tai Hang,Meatless Menu,$201-400,201901
CLASSIFIED,114.20943,Western,22.21988,"SHOP NO. G08A, G/F., COMMERCIAL CENTRE, MA HANG ESTATE, 23 & 33 CARMEL ROAD, STANLEY, HONG KONG",15,Western,RR,,2019-04-26,Tai Hang,Meatless Menu,$201-400,201901
CLICK PARK,114.14931,Hong Kong Style,22.25004,"SHOP 2, G/F, 11 TIN WAN STREET, TIN WAN, SOUTHERN, HONG KONG",15,Tea Restaurant,RL,,2019-09-23,Aberdeen,Tea Restaurant,Below $50,201901
CLUB 17,114.19209,Western,22.28194,"17/F, PARK COMM. CENTRE, 180 TUNG LO WAN ROAD, CAUSEWAY BAY, HONG KONG",12,Western,RR,#B,2019-08-09,Causeway Bay,Wine,$401-800,201901
CLUB 28,114.1737,Western,22.30094,"UNIT A, 2/F, KIMBERLEY HOUSE, 35-35A KIMBERLEY ROAD, TSIM SHA TSUI, KOWLOON",61,Western,RR,,2019-04-13,Causeway Bay,Wine,$101-200,201901
CLUB DE HONG KONG,114.17785,Western,22.29772,"3/F(NORTH EAST PORTION), TSIM SHA TSUI CENTRE, 66 MODY ROAD, TSIM SHA TSUI, KOWLOON",61,Western,RR,#B,2019-06-30,Sai Kung,Wine,$101-200,201901
CLUB NINE,114.18225,Western,22.27787,"9/F., OLIV, 15 SHARP STREET EAST, CAUSEWAY BAY, HONG KONG",12,Western,RR,,2019-11-15,Central,Wine,$201-400,201901
CLUB NOODLES,114.17039,Hong Kong Style,22.30581,"G/F, 104 WOOSUNG STREET, JORDAN, KOWLOON",61,,RR,,2019-09-27,Kowloon Bay,Takeaway,$51-100,201901
CLUB ONE RIVIERA,114.20313,Mainland China,22.38966,"LOT NO.256, 55-57 TAI CHUNG KIU ROAD, SHA TIN, NEW TERRITORIES",97,Guangdong,RL,#F#G#H,2019-06-30,Sha Tin,Hong Kong Style,$101-200,201901
CLUB PANDA,114.16354,Hong Kong Style,22.44886,"PANDA CAFÉ AT OCEAN PARKAND OUTSIDE SEATING ACCOMMODATION ON THE PAVEMENTAT SHOP FRONT, ABERDEEN, HONG KONG",15,Tea Restaurant,RL,#A#D,2019-08-09,Wong Chuk Hang,Tea Restaurant,$51-100,201901
CLUB PASHA,114.18184,Western,22.28062,"ROOM A & B, 3/F., YEUNG IU CHI COMMERCIAL BUILDING, 460-462 JAFFE ROAD, WAN CHAI, HONG KONG",12,Western,RR,,2019-11-09,Causeway Bay,Wine,$201-400,201901
CLUB SA RANG,114.17455,Mainland China,22.2984,"14/F, WARDLEY CENTRE, 9-11 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",61,,RR,,2019-09-29,Central,Shanghai,$401-800,201901
CLUB SOMNIA,114.17235,Japanese,22.30252,"3/F, HERMES COMMERCIAL CENTRE, 4-4A HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",61,"Japanese, All Day Breakfast",RR,,2019-10-05,Mong Kok,All Day Breakfast,$51-100,201901
CLUBONE HARBOURFRONT,114.21153,Western,22.31505,"SHOP NOS. 01, 02, 03 & 03A ON GROUND FLOOR, OCTA TOWER, NO. 8 LAM CHAK STREET, KOWLOON BAY, KOWLOON",51,,RL,,2019-10-06,Hung Hom,,$201-400,201901
CLUBONE REPULSE BAY,114.19557,Mainland China,22.23897,"1/F (PORTION) & G/F., SEA VIEW BUILDING, 16 BEACH ROAD, REPULSE BAY, HONG KONG",15,Guangdong,RL,,2019-03-04,Repulse Bay,Hong Kong Style,$101-200,201901
CLUBONE SCIENCE PARK,114.20967,Other,22.42714,"UNITS S061-63, S065-66, G/F, 12W, 12 SCIENCE PARK W AVE, HK SCIENCE PARK, PAK SHEK KOK, SHA TIN, NEW TERRITORIES",97,,RL,,2019-09-13,Sha Tin,Middle Eastern,$51-100,201901
CMON.HK,114.23655,Western,22.26581,"FLAT E,  6/F., E-TRADE PLAZA, 24 LEE CHUNG STREET, CHAI WAN, HONG KONG",11,International,RL,#F,2019-01-31,Chai Wan,Steak House,$101-200,201901
CO CO DUCK,114.11646,Western,22.36894,"G/F, NO. 115-117 CHUNG ON STREET, TSUEN WAN, NEW TERRITORIES",92,Western,RL,,2019-04-19,Mong Kok,Wine,$101-200,201901
CO CO KITCHEN,114.1737,,22.30094,"SHOP A, G/F, KIMBERLEY HOUSE, NOS. 35-35A KIMBERLEY ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,#F#G,2019-07-06,,,,201901
CO THANH,114.15308,South-east Asia,22.28429,"G/F., 2-4 KAU U FONG, CENTRAL, HONG KONG",18,,RL,,2019-11-06,Admiralty,,$101-200,201901
COA,114.15205,Western,22.28402,"SHOP A ON LG/F., WAH SHIN HOUSE, 6-10 SHIN HING STREET, HONG KONG",18,Western,RL,,2019-05-01,Central,Wine,$101-200,201901
COBO House,114.03138,Western,22.42204,"G/F. AND 1/F., 8-12 SOUTH LANE, SAI WAN, HONG KONG",18,Western,RL,#E#F#G#H,2019-09-19,Fanling,,$101-200,201901
COCINA 3 TAPAS RESTAURANT & BAR,114.16459,,22.31752,"SHOP NO. G22, G/F, OLYMPIAN CITY 3, NO. 1 HOI WANG ROAD, KOWLOON",62,,RL,,2019-12-10,,,,201901
COCO ESPRESSO,114.15241,Western,22.28518,"G/F., 13 JERVOIS STREET, SHEUNG WAN, HONG KONG",18,"Western, All Day Breakfast",RR,,2019-10-23,Tai Po,All Day Breakfast,$51-100,201901
COCOTTE,114.15229,Western,22.28391,"SHOPS B & D, G/F., NOS. 7 & 9 SHIN HING STREET, CENTRAL, HONG KONG",18,International,RL,,2019-08-31,Western District,Coffee Shop,$101-200,201901
COEDO TAPROOM,114.18518,Western,22.28191,"SHOP C, G/F., TOWNING MANSION, 50-56 PATERSON STREET, CAUSEWAY BAY, HONG KONG",12,International,RL,,2019-02-25,Causeway Bay,Coffee Shop,$101-200,201901
COFFEE ALLEY,114.17122,Western,22.29762,"FLAT A & B, 1/F, HAN HING MANSION, 38-40 HANKOW ROAD, TSIM SHA TSUI, KOWLOON",61,Western,RL,,2019-01-18,Wan Chai,Coffee Shop,$51-100,201901
COFFEE ART LIMITED,114.25746,Western,22.32169,"SHOP NOS. G95-96 & G113-114, GROUND FLOOR, METRO CITY PHASE I, 1 WAN HANG ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",98,Western,RL,,2019-06-27,Wong Chuk Hang,African,$101-200,201901
COFFEE BREAK,114.17143,Western,22.31583,"SHOP NO. 4 ON GROUND FLOOR, HUNG FAI BUILDING, NOS. 2Q-2Z, TUNG CHOI STREET, MONG KOK, KOWLOON",62,Western,RR,,2019-02-21,Mong Kok,Coffee Shop,$101-200,201901
COFFEE BY ZION,114.14168,Western,22.28662,"SHOP NOS. 1-3, G/F., CHUN KING COURT, 83 FIRST STREET, SAI YING PUN, HONG KONG",18,Western,RL,,2019-06-26,Western District,Coffee Shop,$51-100,201901
COFFEE CENTRAL EXPRESS,114.16942,Western,22.3206,"SHOP NO. 312-313, 3/F, T.O.P. THIS IS OUR PLACE, 700 NATHAN ROAD, MONG KOK, KOWLOON",62,Western,RR,,2019-01-15,Central,Meatless Menu,Below $50,201901
COFFEE LOWA,114.1698,,22.31513,"17/F, HANWAI COMMERCIAL CENTRE, NO. 36 DUNDAS STREET, MONG KOK, KOWLOON",61,,RR,,2019-07-31,,,,201901
COFFEE TALKS,114.17078,Western,22.32293,"G/F, SHOP NO. 2, KADAK BUILDING, NO. 167-175A, SAI YEE STREET, KOWLOON",62,Western,RL,,2019-04-29,Kwun Tong,Vegetarian,$51-100,201901
COINS CLUB,114.17251,Western,22.29885,"9/F, 184 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",61,Western,RR,,2019-05-02,Tsim Sha Tsui,Wine,$51-100,201901
COME,114.13408,Japanese,22.28599,"SHOP E, G/F., KWOK GA BUILDING, 6-12 WOO HOP STREET, SHEK TONG TSUI, HONG KONG",18,Japanese,RR,,2019-05-05,Central,Roast Meat,$101-200,201901
COMEBUY TEA,114.12067,Taiwan,22.3691,"SHOP G16 & SEATING AREA OUTSIDE SHOP G16, G/F, PANDA PLACE, PANDA HOTEL, 3 TSUEN WAH STREET, TSUEN WAN, NEW TERRITORIES",92,,RR,,2019-10-17,Mong Kok,Taiwanese Drink,Below $50,201901
COMFORT FOOD,114.19243,Taiwan,22.27854,"G/F., NO. 4 SHEPHERD STREET, TAI HANG, HONG KONG",12,,RR,,2019-09-13,Western District,,Below $50,201901
COMMA,113.99977,Taiwan,22.46282,"SHOP NO. N213, 2/F, T TOWN NORTH, TIN YUET ESTATE, 33 & 39 TIN WAH ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",94,Japanese,RL,,2019-07-30,Fanling,Japanese,$51-100,201901
COMMISSARY,114.16527,South-east Asia,22.27681,"SHOP 405, LEVEL 4, PACIFIC PLACE, 88 QUEENSWAY, ADMIRALTY, HONG KONG",18,,RL,#F,2019-05-04,Wan Chai,Pet Friendly,$201-400,201901
COMO ITALIAN RESTAURANT & BAR,114.22291,,22.28692,"SHOP GA26-31, G/F, SITE A, 55 TAI HONG STREET, LEI KING WAN, HONG KONG",11,,RL,#F#G#H,2019-10-31,,,,201901
COMPTOIR,114.12667,Western,22.2814,"G/F. & COCKLOFT, SINCERE WESTERN HOUSE, 42 FORBES STREET, KENNEDY TOWN, HONG KONG",18,,RL,,2019-02-18,Western District,Wine,$101-200,201901
CONFUSION,114.15047,Western,22.28571,"G/F., 103 JERVOIS STREET, SHEUNG WAN, HONG KONG",18,Western,RL,,2019-11-24,Sheung Wan,Western,$101-200,201901
CONFUSION RAMEN,114.15953,Japanese,22.32981,"G/F, PEACE BUILDING, NO. 54 YEN CHOW STREET, KOWLOON",63,Japanese,RR,,2019-05-26,Mong Kok,Ramen,$51-100,201901
CONGEE & NOODLES KING,114.18686,Hong Kong Style,22.37328,"SHOP 6, G/F, CHUN SHEK SHOPPING CENTRE, CHUN SHEK ESTATE, SHA TIN, NEW TERRITORIES",97,,RL,,2019-08-02,Quarry Bay,Congee,Below $50,201901
CONGEE AND NOODLE SHOP,114.20982,Mainland China,22.29049,"UNIT 2A, 2/F., KERRY CENTRE, 683 KING'S ROAD, QUARRY BAY, HONG KONG",11,"Guangdong, Noodles/Rice Noodles",RL,,2019-02-14,Quarry Bay,Noodles/Rice Noodles,$51-100,201901
CONGEE HOUSE,114.12168,Hong Kong Style,22.36847,"SHOP NO. 8, G/F, SMARTLAND, 16 TSUEN WAH STREET, TSUEN WAN, NEW TERRITORIES",92,,RL,,2019-06-27,Tin Shui Wai,Soup,Below $50,201901
CONGEE HOUSE YU MAI,113.9685,Hong Kong Style,22.40741,"SHOP 7, 8 & 9, G/F, VENICE GARDENS, 12 LEUNG TAK STREET, TUEN MUN, NEW TERRITORIES",93,,RL,,2019-06-25,Tin Shui Wai,Soup,Below $50,201901
CONGEE HOUSE YU MAI,114.14881,Hong Kong Style,22.33607,"SHOP 308, 3/F OF D2 PLACE, NO. 9 CHEUNG YEE STREET, CHEUNG SHA WAN, KOWLOON",63,,RL,,2019-09-28,Tin Shui Wai,Soup,Below $50,201901
CONGEE HOUSE YU MAI,114.18239,Hong Kong Style,22.30238,"SHOP NOS. 743-744 ON LEVEL 7, FORTUNE METROPOLIS, NO. 6 METROPOLIS DRIVE, HUNG HOM, KOWLOON",61,,RL,,2019-12-03,Tin Shui Wai,Soup,Below $50,201901
CONRAD HONG KONG,114.16527,Western,22.27681,"PTN. OF LEVEL 3-5, 5M, 6-8 & 59, CONRAD INTERNATIONAL HONG KONG, 88 QUEENSWAY, CENTRAL, HONG KONG",18,Western,RL,#F#G#H,2019-06-30,Admiralty,Hotel Restaurant,$201-400,201901
CONTENTO,114.16459,Western,22.31752,"SHOP G26, G/F, AND OUTSIDE SEATING ACCOMMODATION, OLYMPIAN CITY 3, 1 HOI WANG ROAD, MONG KOK, KOWLOON",62,Western,RR,#A,2019-08-26,Admiralty,Wine,$401-800,201901
COSMOS RESTAURANT & BAR,114.17524,Mainland China,22.29857,"G/F, TUNG WUI COMMERCIAL BUILDING, 27 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",61,"Guangdong, Seafood",RL,#E#F#G,2019-06-11,Tsim Sha Tsui,Seafood,$101-200,201901
COSSI,114.11184,Western,22.37125,"SHOP D, G/F & COCKLOFT, TAK YAN HOUSE STAGE 15, 19-27 TAI PA STREET, TSUEN WAN, NEW TERRITORIES",92,,RL,,2019-10-05,Admiralty,Fine Dining,$401-800,201901
COSTA INTERNATIONAL FOOD LIMITED,113.97962,Western,22.40302,"SHOP G19, G/F, COMMERCIAL COMPLEX, PRIME VIEW GARDEN, 2 KING FUNG PATH, TUEN MUN, NEW TERRITORIES",93,Western,RL,,2019-08-13,Kwun Tong,Wine,$201-400,201901
COUNTRY MAN KITCHEN,114.16872,Western,22.29942,"7/F, VIP COMMERCIAL CENTRE, 116-120 CANTON ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,,2019-06-12,Causeway Bay,Hamburger,Below $50,201901
COURAGE EIGHTEEN,114.17673,,22.29803,"SHOP G55, G/F, HOUSTON CENTRE, 63 MODY ROAD, TSIM SHA TSUI, KOWLOON",61,,RR,,2019-07-12,,,,201901
COUSIN KITCHEN,114.19399,,22.28912,"SHOP H, G/F., RIALTO MANSION, NOS. 177-181, 185-191 & 191A KING'S ROAD & NOS. 7 & 9 FUK YUEN STREET, NORTH POINT, HONG KONG",11,,RL,,2019-03-13,,,,201901
COUSIN WONTON NOODLE,114.17789,Hong Kong Style,22.37567,"SHOP D, G/F AND PORTION OF COCKLOFT, CHIK TAT HOUSE, 10-22 CHIK TAK LANE, TAI WAI, SHA TIN, NEW TERRITORIES",97,Noodles/Rice Noodles,RR,,2019-08-24,Prince Edward,Noodles/Rice Noodles,Below $50,201901
COVA CAFFE,114.17457,Western,22.3373,"MAJOR PORTION OF SHOPS LG1-10 AND LG1-11, FESTIVAL WALK, 80 TAT CHEE AVENUE, KOWLOON TONG, KOWLOON",63,Western,RL,,2019-06-05,Kowloon Tong,Cake,$201-400,201901
COVA CAFFE & RISTORANTE,114.16771,Western,22.30132,"K6 AND MINOR PORTION OF SHOP 116A & 116B, LEVEL 1, OCEAN CENTRE, TSIM SHA TSUI, KOWLOON",61,Western,RR,,2019-11-24,Kowloon Tong,Cake,$201-400,201901
COVA CAFFE - RISTORANTE,114.15854,Western,22.28149,"SHOP 203, 2/F., ALEXANDRA HOUSE, 18 CHATER ROAD, CENTRAL, HONG KONG",18,Western,RL,,2019-07-31,Kowloon Tong,Cake,$201-400,201901
COVA CAFFE - RISTORANTE,114.16819,Western,22.29704,"MAJOR PORTION OF SHOP G315, GROUND FLOOR, GATEWAY ARCADE, HARBOUR CITY, KOWLOON",61,Western,RL,,2019-08-13,Kowloon Tong,Cake,$201-400,201901
COVA CAFFE - RISTORANTE,114.18409,Western,22.2817,"SHOP NOS. G011-012, GROUND FLOOR, WORLD TRADE CENTRE, 280 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG",12,Western,RR,,2019-08-10,Kowloon Tong,Cake,$201-400,201901
COVA CAFFE-RISTORANTE,114.18464,Western,22.27847,"SHOP NOS. 101-3 AND MINOR PORTION OF SHOP NOS. 106-7, 1/F., THE LEE GARDENS, 33 HYSAN AVENUE, CAUSEWAY BAY, HONG KONG",12,Western,RL,,2019-05-08,Kowloon Tong,Cake,$201-400,201901
COW BEAN BY POKKA CAFE,114.18848,,22.30349,"SHOP B03, BASEMENT 1, SITE 5, WHAMPOA GARDEN, HUNG HOM, KOWLOON",52,,RL,,2019-02-23,,,,201901
COX,114.16909,Western,22.32575,"G/F, 215A TUNG CHOI STREET, MONG KOK, KOWLOON",62,Western,RR,,2019-11-27,Mong Kok,Wine,$101-200,201901
COZY,114.16429,Western,22.45408,"SHOP NO. 7, G/F, BEAUTIFUL GARDEN, 11 CHUI LOK STREET, TAI PO, NEW TERRITORIES",95,Western,RR,,2019-03-25,Tai Po,Wine,$101-200,201901
COZY CAFE CO.,114.13598,Western,22.36594,"SHOP 5, LG/F, PO SING CENTRE, 1-25 TA CHUEN PING STREET, KWAI CHUNG, NEW TERRITORIES",91,Western,RR,,2019-05-17,Kwai Chung,Sandwich,$51-100,201901
COZi Lounge,114.13474,Western,22.36587,"PORTION OF UG/F, STAR CENTRE, NOS. 443-451 CASTLE PEAK ROAD - KWAI CHUNG, KWAI CHUNG, NEW TERRITORIES",91,Western,RL,#F#G#H,2019-09-26,Kwai Chung,Wine,$51-100,201901
CRAFT BREW & CO.,114.1441,Western,22.28486,"SHOP 5, G/F., 26-38 HIGH STREET, SAI YING PUN, HONG KONG",18,International,RR,,2019-06-15,Central,Wine,Below $50,201901
CRAFT BREW & CO.,114.15346,Western,22.2815,"G/F., 17 OLD BAILEY STREET, CENTRAL, HONG KONG",18,International,RR,,2019-03-11,Central,Wine,Below $50,201901
CRAFT OPEN FIRE COOKING,114.1522,Western,22.28192,"G/F, 29 ELGIN STREET, CENTRAL, HONG KONG",18,"Western, International",RL,#F,2019-07-27,Tsuen Wan,International,$101-200,201901
CREPE N CREME 班戟館,113.97817,Western,22.40323,"SHOP 20B, G/F, KAM FAT BUILDING, 9 TSENG CHOI STREET, TUEN MUN, NEW TERRITORIES",93,Western,RR,,2019-09-29,Central,Nostalgic,$201-400,201901
CROSTINI,114.23021,Western,22.42508,"SHOP NO. 2329, LEVEL 2, MOSTOWN, MA ON SHAN, SHA TIN, NEW TERRITORIES",97,,RR,,2019-04-22,Causeway Bay,Cake,Below $50,201901
CROWN CITY RESTAURANT,114.17732,Hong Kong Style,22.29968,"SHOP A, 2/F, HILTON TOWERS, 96 GRANVILLE ROAD, TSIM SHA TSUI EAST, KOWLOON",61,Tea Restaurant,RL,,2019-05-26,Central,Tea Restaurant,$51-100,201901
CROWNE PLAZA HONG KONG CAUSEWAY BAY,114.18268,Western,22.277,"1/F (PORTION A), CROWNE PLAZA HONG KONG CAUSEWAY BAY, NO. 8 LEIGHTON ROAD, CAUSEWAY BAY, HONG KONG",12,Western,RL,#F#G#H,2019-03-30,Causeway Bay,Steak House,$201-400,201901
CRUISE,114.19931,Western,22.29276,"23/F. (PORTION A) AT TOWER 1, HOTEL VIC, 1 NORTH POINT ESTATE LANE, NORTH POINT, HONG KONG",11,International,RL,#E#F#G#H,2019-12-23,North Point,Wine,$401-800,201901
CRYSTAL JADE LA MIAN XIAO LONG BAO,114.16819,Mainland China,22.29704,"SHOP 3328, LEVEL 3, GATEWAY ARCADE HARBOUR CITY, KOWLOON",61,,RL,,2019-06-06,Wan Chai,Ramen,$101-200,201901
CRYSTAL JADE LA MIAN XIAO LONG BAO,114.18757,Mainland China,22.37916,"SHOP A238, LEVEL 2, NEW TOWN PLAZA, PHASE III, SHA TIN, NEW TERRITORIES",97,,RL,,2019-01-05,Wan Chai,Ramen,$101-200,201901
CS HOTTTIE BBQ,114.14417,Mainland China,22.28766,"4/F., 156-160 DES VOEUX ROAD WEST, SHEUNG WAN, HONG KONG",18,,RL,,2019-03-02,Western District,Roast Meat,$101-200,201901
CUAN NOODLE,114.14216,Hong Kong Style,22.2883,"SHOP 3, G/F., GENERAL BUILDING, NO. 6-14 CENTRE STREET, WESTERN, HONG KONG",18,,RR,,2019-12-06,Central,Food Stall Noodles,$51-100,201901
CUBUS 28,114.185,,22.2776,"27/F. AND 28/F., NO. 1 HOI PING ROAD, CAUSEWAY BAY, HONG KONG",12,,RL,#F,2019-08-07,,,,201901
CUISINE,114.00049,Hong Kong Style,22.45208,"SHOP C45B, 1/F, KINGSWOOD RICHLY PLAZA (PHASE 1) KINGSWOOD VILLAS, 1 TIN WU ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",94,Noodles/Rice Noodles,RL,,2019-04-21,Tin Shui Wai,Noodles/Rice Noodles,Below $50,201901
CUISINE CULTURE,114.15617,Western,22.28137,"UNIT NO. 203, 2/F., YIP FUNG BUILDING, NOS. 2-18 D'AGUILAR STREET, CENTRAL, HONG KONG",18,Western,RR,,2019-05-24,Central,Western,$201-400,201901
CUISINE ROYALE,114.17165,,22.27461,"SHOP ONE, 7/F., HOPEWELL CENTRE, 183 QUEEN'S ROAD EAST, WANCHAI, HONG KONG",12,,RL,,2019-05-04,,,,201901
CUP BOP,114.16142,Korean,22.32303,"SHOP D, G/F, CHUNG YING BUILDING, 2 LOK KWAN STREET, TAI KOK TSUI, KOWLOON",62,,RR,,2019-05-29,Tai Kok Tsui,Roast Meat,$51-100,201901
CURRY & KABAB HUT LIMITED,114.18856,Other,22.31797,"G/F(FRONT PORTION), 19 SUNG KIT ST., TOKWAWAN, KOWLOON CITY, KOWLOON",52,Curry,RL,,2019-06-30,Tsim Sha Tsui,Curry,$101-200,201901
CURRY HOUSE COCO ICHIBANYA,114.11431,Japanese,22.37,"SHOP NOS. G11 & G12, G/F, CITYWALK, 1 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",92,"Japanese, Curry",RL,,2019-05-19,Mong Kok,Curry,$51-100,201901
CURRY HOUSE COCO ICHIBANYA,114.14868,Japanese,22.33218,"SHOP L008, G/F, JUSCO LAI CHI KOK STORE, AQUAMARINE, 8 SHAM SHING ROAD, KOWLOON",63,"Japanese, Curry",RL,,2019-06-14,Mong Kok,Curry,$51-100,201901
CURRY HOUSE COCO ICHIBANYA,114.16939,Japanese,22.29753,"SHOP 302, 3/F, SILVERCORD, 30 CANTON ROAD, TSIM SHA TSUI, KOWLOON",61,"Japanese, Curry",RL,,2019-11-22,Mong Kok,Curry,$51-100,201901
CURRY HOUSE COCO ICHIBANYA,114.18656,Japanese,22.28032,"SHOP 402, 4/F., WINDSOR HOUSE, 311 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG",12,"Japanese, Curry",RL,,2019-11-05,Mong Kok,Curry,$51-100,201901
CURRY LEAF INDIAN CUISINE,114.18882,Other,22.27533,"G/F & M/F, MAU LAM COMMERCIAL BUILDING, 16-18 MAU LAM STREET, YAU MA TEI, KOWLOON",61,Curry,RL,,2019-12-16,Jordan,Curry,$101-200,201901
CURRY LOUNGE,113.94276,Other,22.29263,"SHOP S, G/F., SEAVIEW CRESCENT, TUNG CHUNG, NEW TERRITORIES",17,Curry,RL,,2019-05-24,Kwun Tong,Curry,$51-100,201901
CYPRIUM,114.20778,Western,22.3878,"SHOP 133,135, 1/F, KINGS WING PLAZA 1, NO. 3 ON KWAN STREET, SHEK MUN, SHA TIN, NEW TERRITORIES",97,Western,RL,,2019-05-09,Sha Tin,Coffee Shop,$101-200,201901
Caf'e Neo F,114.15758,Western,22.33725,"G/F, 273 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",63,Western,RL,,2019-01-04,Kwun Tong,Tea House,$101-200,201901
Caf'e de Coral,114.1516,Hong Kong Style,22.462,"SHOP A, G/F, BLOCK B, TOWN CENTRE, FAIRVIEW PARK, YUEN LONG, NEW TERRITORIES",94,,RL,,2020-01-10,Tai Wai,Meatless Menu,$51-100,201901
